"videoId","title","author","viewCount","likes","dislikes","tags","lengthSeconds","ImageClasses","TextDensity","Liveliness","SubjectSize","BGLightingRatio","Brightness","BGColorSimplicity","VoiceFrequencies","NonVoiceFrequencies","IsEducational"
"Y4WObfOWNys","Bilanciamento Reazione Redox Metodo Semireazioni","ilprofdiscienze",48966,538,6,"[""Chimica"",""semireazioni"",""redox"",""ossidazione"",""riduzione"",""bilanciamento"",""esercizi"",""ripetizioni"",""aiuto"",""scuola"",""tutorial""]",347,"{""book_jacket"":0.6905685,""envelope"":0.9397665,""menu"":0.6349186}","0.02070262465608397","0.00000000000","0.24098754046077708","0.19631172175610773","153.26417720498029","0.7706560926525348","44.16104131203087","1.893341064453125",1
"VTveQ1ndH1c","The Key to the Riemann Hypothesis - Numberphile","Numberphile",617844,8694,107,"[""numberphile"",""riemann hypothesis"",""prime"",""l-functions"",""modular forms""]",758,"{""book_jacket"":0.6907674,""envelope"":0.9127482,""library"":0.58183247,""swab"":0.90858525,""junco"":0.4681919,""carton"":0.5893586,""broom"":0.5274556,""rule"":0.6491991,""shower_curtain"":0.82246345,""Band_Aid"":0.4925828,""web_site"":0.94977087}","0.04899384597439739","2.020562557235147","0.16391791479495188","0.10882913375125142","166.20885706495986","0.6789369279809931","8.566859656178972","0.44880419969558716",1
"PltkCwau98w","2016 01 16 Prof Vittorio Elia: chimico-fisica delle soluzioni ultradiluite","LUIMO channel",1147,12,0,"[]",5975,"{""library"":0.4861907,""bookshop"":0.80510676,""web_site"":0.47932804,""shoe_shop"":0.8321416}","0.004729405607822917","1.323637911994061","0.1950926980443911","0.26437743681659265","115.34600105195574","0.7794042791354447","76.27949508662576","4.9059576988220215",1
"Gp3AORwr7bU","La Rivoluzione Francese","ProfDellOrto",466,9,1,"[""rivoluzione francese"",""scuola media"",""scuola secondaria di primo grado"",""il Settecento"",""storia della Francia"",""Robespierre"",""didattica 2.0"",""flipped classroom"",""didattica capovolta"",""storia moderna"",""storia""]",1178,"{""book_jacket"":0.83843076,""envelope"":0.52295136,""web_site"":0.9981968}","0.3664715579951272","0.4453698299619049","0.1996163949275362","0.061287869639092704","208.1470815354635","0.8108173309178737","11.954561781234998","1.0970659255981445",1
"yZ0IwscaGCM","Perfect English Accent - Il Perfetto Accento Inglese","SuperPerfectEnglish",154741,1045,65,"[""inglese"",""accento inglese"",""pronuncia inglese"",""impara l'inglese"",""fonetica inglese"",""il perfetto inglese"",""english"",""english accent"",""pronunciation"",""phonetics"",""learning english"",""accent"",""perfect english"",""perfect accent""]",634,"{""cash_machine"":0.56833833}","0.2360029202480865","0.9833992105207325","0.20111684902977822","0.12494032126862499","169.27779991676658","0.7938512106338589","6.0550510002715185","0.6181888580322266",1
"JI7hCC4Mv8k","27   La realtà, talvolta, non è locale","AndreA BolzonellA",2834,33,0,"[""EINSTEIN"",""RELATIVITà"",""QUANTISTICA""]",1337,"{""web_site"":0.994371}","0.694233464699745","2.9020810359449527","0.24631489039179122","0.15761369996150537","208.35579734789647","0.6239782824160433","33.1776951052848","1.9716129302978516",1
"YRgM1wSwtN8","Termodinamica chimica","Agora Scienze Biomediche",31250,250,6,"[""scienze"",""biomediche"",""istruzione"",""video didattici"",""lezione"",""Agora"",""Lesina"",""Fraccacreta"",""medicina"",""entalpia"",""entropia"",""Gibbs"",""energia di attivazione"",""enzimi"",""esotermica"",""endotermica"",""esoergonico"",""endoergonico"",""spontateo"",""non spontaneo""]",1171,"{""oscilloscope"":0.99616313,""web_site"":0.69304013}","0.006183810731466817","1.4663731892254888","0.2167438539304616","0.5849879896110506","79.03554193594121","0.6683187736205614","26.770608071040254","1.4034703969955444",1
"mJz1DUUZ4VE","LA RIVOLUZIONE FRANCESE","Historical EYE",101235,2065,55,"[""historicaleye"",""rivoluzione francese"",""appunti rivoluzione francese"",""storia contemporanea"",""riassunti rivoluzione francese"",""rivoluzione"",""francese"",""appunti storia contemporanea"",""storia"",""riassunto rivoluzione"",""riassunto"",""storia riassunto"",""la rivoluzione francese"",""che cos'è la rivoluzione francese ?"",""lezione rivoluzione francese"",""lezione"",""ghigliottina"",""marsigliese""]",921,"{}","0.016190618481618162","0.00000000000","0.1762045162671232","0.15266396251089293","184.67226021451663","0.6594993816590556","29.035344341580696","2.544781446456909",1
"GItmC9lxeco","Poincaré Conjecture - Numberphile","Numberphile",1143282,12032,295,"[""numberphile"",""Poincaré Conjecture (Idea)"",""perelman""]",531,"{""book_jacket"":0.8937218,""envelope"":0.72829664,""hook"":0.66298676,""carton"":0.7195489,""bubble"":0.61984485,""turnstile"":0.46207193,""menu"":0.96399575,""electric_fan"":0.47869056,""web_site"":0.7446746,""ice_lolly"":0.97009987}","0.026044341375193448","1.2801238400280888","0.1860224812355657","0.27062420513118074","133.87975909954784","0.6422688175599824","20.13160975126543","1.361084222793579",1
"K4CoMMxQ_R8","OSSIDO-RIDUZIONI - Bilanciamento con il Metodo del N° di Ossidazione_1.mp4","Antonio Liperoti",146072,1332,27,"[""ossidoriduzioni"",""bilanciamento"",""numero di ossidazione"",""lezionichimica"",""liperoti"",""oxide"",""reductions"",""balance"",""the"",""chemical"",""reaction"",""withthe"",""numeroxidatiomethod"",""oxidation"",""numbers""]",564,"{""book_jacket"":0.827969,""bee"":0.6232563,""coral_fungus"":0.473728,""hummingbird"":0.498001,""feather_boa"":0.82312804,""suit"":0.56981623,""web_site"":0.9227419}","0.08207625859729202","0.8226329669557874","0.17796620867585955","0.17535256378455488","122.00658237135943","0.6088039064571732","27.550698195554013","3.4392576217651367",1
"WIUO8FDaLJA","Bosone di Higgs: Spiegazione semplice della ","Domi Sernio",48261,352,55,"[""Domi Sernio"",""Kuiper"",""Astronomia"",""Universo"",""Bosone di Higgs"",""Campo di Higgs"",""Particella di Dio"",""Modello Standard"",""Particelle"",""Acceleratori"",""Cern"",""Lhc"",""Atlas"",""Cms"",""Infn"",""Lep"",""Media Inaf"",""Spiegazione Bosone di Higgs"",""2016"",""News"",""Higgs"",""Astronomy"",""Universe"",""Boson"",""Peter Higgs"",""Quark"",""Leptoni"",""Elettroni"",""Fotoni"",""Gluoni"",""Particelle-Messagero"",""Componenti Elementari Della Luce""]",481,"{""toilet_tissue"":0.63203925,""fountain"":0.6785084,""spatula"":0.61432886,""punching_bag"":0.4826997,""pencil_sharpener"":0.8596075,""jellyfish"":0.8590771,""lampshade"":0.7908424,""sea_urchin"":0.63911176,""syringe"":0.50600916,""carpenter's_kit"":0.7098644,""bubble"":0.90481865,""scoreboard"":0.86788964,""barrel"":0.7605088,""book_jacket"":0.77123797,""lionfish"":0.49228355,""nematode"":0.61563265,""odometer"":0.49284065,""dumbbell"":0.6766574,""torch"":0.4607116,""wall_clock"":0.7770406,""matchstick"":0.6540711,""iPod"":0.61970294,""electric_fan"":0.7649882,""jigsaw_puzzle"":0.6723164,""orange"":0.8952779,""honeycomb"":0.5767416,""analog_clock"":0.5469677,""loudspeaker"":0.667448,""plunger"":0.4834936,""toilet_seat"":0.60146224,""comic_book"":0.5240157,""bolo_tie"":0.6662723,""spotlight"":0.7482364,""ballpoint"":0.47210696,""ping-pong_ball"":0.84158266,""spider_web"":0.9657138}","0.006714754746456894","0.6604836247014064","0.1764719771241831","1.0783321516159579","72.48403437500005","0.8391156045751633","50.32693104459271","3.134460687637329",1
"0uYOC09peyk","XXII - II La Rivoluzione Francese | C'era una volta l'Uomo (Conosciamoci un po').avi","Adelchi86",49533,155,8,"[""albert barillè"",""c'era una volta l'uomo"",""conosciamoci un po'"",""rivoluzione francese"",""Luigi XIV"",""Louis XIV"",""Lady Oscar"",""Il était une fois... l'Homme"",""Marie Antoinette"",""Robespierre"",""1789"",""children education"",""programma ragazzi istruzione"",""storia history"",""napoleon"",""napoleone bonaparte"",""campagna di russia""]",817,"{""organ"":0.92294943,""birdhouse"":0.5708014,""alp"":0.69269025,""guillotine"":0.98857903,""jigsaw_puzzle"":0.56406516,""kimono"":0.47303373,""ski"":0.5661933,""patio"":0.8824897,""football_helmet"":0.60647506,""theater_curtain"":0.91507405,""stage"":0.45808488,""comic_book"":0.9514941,""iron"":0.75892216,""volleyball"":0.9204103,""cinema"":0.5929078,""tricycle"":0.45361325,""shower_curtain"":0.8127749,""vestment"":0.63028294,""web_site"":0.47678676}","0.0003482586321548186","0.00000000000","0.22030595726740482","0.2038271453994871","98.03567442514115","0.6794491443405033","29.191040152646128","3.1792848110198975",1
"bTn66fbOtOA","Prima lezione di CHIMICA (prof. Roberto Purrello)","zammù multimedia - Università di Catania",39333,229,14,"[""Chimica"",""Scienze chimiche"",""Roberto Purrello"",""Prima lezione di..."",""Chemistry (Field Of Study)"",""tavola periodica degli elementi"",""Università di Catania""]",3374,"{""groom"":0.4742573,""Irish_setter"":0.63312167,""scale"":0.70903397,""bobsled"":0.47140265,""menu"":0.5699391,""dogsled"":0.5039554,""butcher_shop"":0.5095488,""envelope"":0.6250349,""swab"":0.46948776,""stage"":0.6919546,""suit"":0.8744004,""folding_chair"":0.8077614,""web_site"":0.9239411,""crutch"":0.48282793}","0.062090162846038965","2.61666591556572","0.2065874802886948","0.247004580863637","124.99910106971751","0.7114307754124216","11.365922124360438","1.5468379259109497",1
"QKnPsHAWrpw","Osservare il passato remoto dell'Universo","INFN LNF - Laboratori Nazionali di Frascati",40589,209,15,"[""Universe (Quotation Subject)"",""Physics (Field Of Study)"",""INFN""]",3770,"{""book_jacket"":0.5549322,""analog_clock"":0.52493244,""stage"":0.49017066,""oscilloscope"":0.81020844,""traffic_light"":0.48492336,""monitor"":0.4661409,""suit"":0.5349695,""cash_machine"":0.64700264,""web_site"":0.97150755}","0.11507275272352399","0.4783465152511948","0.21750394691926966","0.37526920568541783","113.99797278759176","0.7180858401604359","7.130974898086757","0.53216552734375",1
"ekr3xXj6Cws","La rivoluzione francese","Ugo Tramontano",16012,154,11,"[]",405,"{""palace"":0.7719821,""barrel"":0.45206442,""book_jacket"":0.7038031,""fountain"":0.50722903,""punching_bag"":0.6282265,""rule"":0.87376755,""brass"":0.9972779,""gas_pump"":0.60618436,""butcher_shop"":0.80108654,""library"":0.80447465,""altar"":0.5674165,""coral_fungus"":0.73616636,""bookshop"":0.6604956,""fur_coat"":0.79539186,""bookcase"":0.6175473,""shower_curtain"":0.77791005}","0.014534052946041638","1.5449283975791726","0.20196238363766533","0.17152213051913348","128.0226296815328","0.6709625579946891","13.093388167075052","0.9112164378166199",1
"Oz_9PMI8U0Y","Learn English: The 20-Minute Method","English Jade - Learn English (engVid)",1104236,18002,427,"[""learn English"",""English"",""ESL"",""English grammar"",""vocabulary"",""English vocabulary"",""engVid"",""speak English"",""accent"",""British accent"",""British English"",""lessons"",""IELTS"",""TOEFL"",""TOEFL iBT"",""TOEIC"",""anglais"",""inglese"",""inglés"",""Englisch"",""англи́йский"",""angielski"",""engleză"",""anglicky"",""αγγλικά"",""İngilizce"",""إنجليزي"",""Inggris"",""Angol"",""EnglishLessons4u"",""Ronnie"",""EnglishTeacherEmma"",""Emma"",""TESOL"",""TESL"",""TEFL"",""spoken english"",""speaking skills"",""presentation skills"",""public speaking"",""native speaker"",""english tips"",""tips"",""speed reading""]",527,"{""web_site"":0.9893856,""drumstick"":0.4724025}","0.012255751268067272","0.28366432275223324","0.2550835216595387","0.062324268210023466","128.09850466967998","0.706735692608432","8.145724037967382","1.1412450075149536",0
"xBzO_tFkvkc","Derivate in 15 minuti","Redooc - Matematica",37099,365,24,"[""matematica"",""analisi"",""analisi 1"",""esame di analisi"",""derivate analisi"",""derivate matematica"",""derivate esame matematica"",""derivate compito"",""compito sulle derivate"",""cosa sono le derivate"",""derivate spiegazione"",""spiegazione derivate"",""appunti derivate"",""derivate cosa sono"",""funzione""]",900,"{""syringe"":0.65357614,""wall_clock"":0.7371627,""walking_stick"":0.9654296,""wardrobe"":0.56840694,""bow"":0.9853147,""barbell"":0.8411106,""perfume"":0.4777069,""horizontal_bar"":0.4970935,""switch"":0.45165902}","0.01364085386312776","0.00000000000","0.1980247607554201","0.06047706137871966","241.93752025110092","0.7963201007791325","20.322448731601643","1.2633923292160034",1
"kagWliivBao","Test Medicina 2017: Chimica - Le reazioni chimiche e le ossidoriduzioni","Test Medicina",6430,26,4,"[""Test medicina 2017"",""chimica"",""reazioni chimiche"",""ossidoriduzioni"",""preparazione"",""test medicina""]",1560,"{""menu"":0.5735801,""web_site"":0.88218033}","0.26580348759655287","0.6885268563344294","0.1534100833307676","0.08633816466411261","188.61449927136908","0.8818608699444801","4.668614898903065","0.3610489070415497",1
"0Oazb7IWzbA","Why -1/12 is a gold nugget","Numberphile",1657339,22083,500,"[""numberphile"",""Gold Nugget"",""Riemann Zeta Function (Concepts/Theories)"",""Riemann Sum (Namesake)""]",917,"{""syringe"":0.720467,""book_jacket"":0.83469665,""envelope"":0.7917816,""menu"":0.4863003}","0.017654765345107095","0.065133172033079","0.203693245515695","0.06097201596184234","135.043499042414","0.7724918449489278","26.4065544580634","1.4109419584274292",1
"Sl3sWe53YXk","Le 10 Regole per assegnare il Numero di Ossidazione","Stepwise Chemistry",24816,330,2,"[""stepwise"",""chemistry"",""step"",""wise"",""chimica"",""chem"",""facile"",""easy"",""study"",""studio"",""scienza"",""science"",""numero di ossidazione"",""oxidation number"",""tutorial"",""tut"",""how to"",""come assegnare il numero di ossidazione"",""bilanciamenti"",""Oxidation State"",""balancing"",""Math""]",318,"{""envelope"":0.79271775,""scoreboard"":0.9065623,""menu"":0.8001466,""web_site"":0.8535537}","0.017268596429314467","0.00000000000","0.16465755381252747","0.22393319014745008","170.40867239721658","0.8671067569997808","2.661930531678558","0.0848439559340477",1
"AkSPhZsXXqo","L'ENIGMA DELLA GRAVITÀ","GiovediScienza",63288,366,48,"[]",4718,"{""book_jacket"":0.7261994,""stage"":0.4985613,""loudspeaker"":0.7094456,""cinema"":0.7078024,""bearskin"":0.58314,""suit"":0.45669478,""balance_beam"":0.82767385,""web_site"":0.99673176,""shoe_shop"":0.917606,""ping-pong_ball"":0.6570766}","0.049498043955944405","1.6026547475365756","0.19949537060773834","0.1654201044474005","121.35556780375524","0.7422594225685908","16.187204589219906","1.1226294040679932",1
"SPmKyg0249I","Rivoluzione francese per immagini","Davide Alpi",57,2,0,"[]",577,"{""book_jacket"":0.969646,""envelope"":0.515938,""web_site"":0.8900686}","0.04062360319423322","0.9862062441106753","0.21808196944669198","0.14129038312512698","170.35296788264662","0.7136092113616972","8.61961998184365","0.4838868975639343",1
"Js5TSCCK3bw","John Peter Sloan, ","Libri Mondadori",198849,1107,28,"[""English Language (Language In Fiction)"",""john peter sloan"",""english express"",""corso inglese"",""verbi inglese""]",368,"{""sweatshirt"":0.5413589,""lab_coat"":0.8706905,""web_site"":0.53896165}","0.008679899820671284","1.7004667312292427","0.1526648663739988","0.17963138537300657","236.87914366961283","0.7409401555119115","8.472112667096146","0.790233850479126",1
"RMUQBUElXOE","Piergiorgio Odifreddi: Le dimostrazioni, Kurt Gödel e Alan Turing e i teoremi di incompletezza","Gabriele Martufi",19460,122,4,"[""piergiorgio odifreddi"",""logica matematica"",""odifreddi"",""matematica"",""Mathematical Logic (Field Of Study)"",""matematico"",""logico"",""kurt gödel"",""gödel"",""godel"",""Mathematical Proof"",""Mathematics (Field Of Study)"",""macchina di Turing"",""alan turing"",""turing"",""giulio andreotti"",""andreotti"",""teoremi di incompletezza"",""Gödel's Incompleteness Theorems"",""teoremi limitativi"",""teoremi"",""teorema di incompletezza"",""teorema"",""teoremi di Gödel"",""enunciati indecidibili"",""verità"",""verità matematica""]",812,"{""television"":0.7525061}","0.00000000000","0.00000000000","0.23986215648289294","0.6883325501832813","83.04572530717167","0.6683779005758806","9.14887299307138","0.6773017644882202",1
"rwFKa-dm4oI","Nomenclatura chimica","Agora Scienze Biomediche",32465,217,9,"[""scienze"",""biomediche"",""istruzione"",""video didattici"",""lezione"",""Agora"",""Lesina"",""Fraccacreta"",""medicina"",""numero di ossidazione"",""Lewis"",""ossidi"",""idrossidi"",""ossiacidi"",""sali"",""neutri"",""acidi"",""basici"",""doppi"",""idracidi"",""perossidi""]",1327,"{""oscilloscope"":0.95941836,""scoreboard"":0.776986,""web_site"":0.6322103}","0.015880028372679957","0.28197782799556537","0.19956623010378205","0.45144283133747","90.43548453759648","0.6042934744601101","24.341332936049938","1.1076500415802002",1
"YmCZglIgkCE","La rivoluzione francese","Gliassistenti Diulisse",20861,265,15,"[""Animated Clip"",""Animated Videos"",""PowToon for Business"",""Animated Presentation"",""Make your own animation"",""Presentation software"",""Explainer video"",""PowToon""]",171,"{""book_jacket"":0.73876786,""shield"":0.5481772,""hand_blower"":0.48146588,""throne"":0.56888133,""torch"":0.60888803,""white_stork"":0.63154596,""balance_beam"":0.7299007,""guillotine"":0.67079496,""ski"":0.46542692,""envelope"":0.969874,""altar"":0.82785684,""swab"":0.7657731,""jersey"":0.8571721,""comic_book"":0.53956914,""vestment"":0.53768045,""chime"":0.74231124}","0.019532521318544667","1.034190964054417","0.18860751546383353","0.266121951388403","142.44005481194517","0.7206564784893584","66.55116387617458","4.90032958984375",1
"O4ndIDcDSGc","Gödel's Incompleteness Theorem - Numberphile","Numberphile",639818,16305,246,"[""numberphile"",""Gödel's Incompleteness Theorem"",""kurt godel"",""Marcus du Sautoy""]",832,"{""chainlink_fence"":0.6101064,""book_jacket"":0.787613,""envelope"":0.9264742,""street_sign"":0.64476776,""carton"":0.6777101,""nail"":0.6194673,""scoreboard"":0.6051613,""brass"":0.5247519,""packet"":0.49008125,""Band_Aid"":0.6187647}","0.04583166357432555","0.7179128932740717","0.19280328837597327","0.23303739549130378","162.5296485437138","0.6987470163607702","9.17769447394837","0.5994226932525635",1
"hzpCwzaP38U","Il Numero di Ossidazione - parte 1","Marco Maggioni",11626,176,4,"[""numero"",""ossidazione"",""chimica"",""inorganica"",""elettronegatività"",""valenza"",""n.o."",""Oxidation State"",""Chemistry (Field Of Study)"",""redox""]",409,"{""envelope"":0.71190256,""jellyfish"":0.5735036}","0.5842497447875645","1.5556333104769389","0.20162972072187849","0.08568894241327144","199.84511304242008","0.8574919471389373","9.40374691920834","1.788860559463501",1
"GwkwMYgcttI","Due Numeri sacri","The Planetary System",10823,148,9,"[""Pi greco"",""Sezione aurea"",""Psicogeometria""]",1635,"{""palace"":0.4638446,""organ"":0.7685673,""digital_clock"":0.8767449,""nematode"":0.47576055,""jellyfish"":0.80857986,""lampshade"":0.6524969,""walking_stick"":0.6470194,""perfume"":0.69217086,""switch"":0.5206158,""chambered_nautilus"":0.5482495,""syringe"":0.46158564,""analog_clock"":0.7818485,""triumphal_arch"":0.66657054,""bubble"":0.99669975,""web_site"":0.5798849,""spotlight"":0.5918376}","0.013582383390807863","0.0637544923068658","0.17534860883175318","0.7822448718105381","90.75742106456146","0.8795101596057231","20.022792155447338","1.2357544898986816",1
"LIZ78RwhSPc","American vs. British English - Vowel Sounds - Pronunciation differences","Rachel's English",3222230,60926,1706,"[""American"",""English"",""Pronunciation"",""learn"",""ESL"",""TESOL"",""spoken"",""yt:cc=on"",""British English"",""American vs. British"",""British vs. American"",""pronunciation differences"",""anglolink"",""minoo"",""minooanglolink"",""United Kingdom (Country)"",""accent"",""english accent"",""learn english"",""american british accent"",""british english"",""british vs american"",""british accents"",""accents"",""american accent"",""british accent lesson""]",420,"{""golfcart"":0.46033382,""nail"":0.57345986,""mortarboard"":0.8759029,""sweatshirt"":0.48634523,""abaya"":0.7879618}","0.04230639308651401","1.6851992983927673","0.20041403090410795","0.19525202889917787","184.89675224580304","0.5974983079568432","11.859945795101678","1.4034883975982666",1
"uFczjcxFDpM","L'affermazione di Napoleone","Treccani Scuola",9680,91,3,"[""STORIA""]",223,"{""castle"":0.7426766,""church"":0.527454}","0.001115079906692806","1.323709355909272","0.20870017263025697","0.08627697364117237","150.21240513673087","0.7186526698838664","8.112431584319037","0.9651938676834106",1
"iFuR97YcSLM","Prime Spirals - Numberphile","Numberphile",991036,15313,127,"[""ulam"",""Spiral"",""prime"",""prime numbers"",""numberphile"",""Ulam Spiral"",""Prime Number (Field Of Study)""]",545,"{""lacewing"":0.6807651,""syringe"":0.95566016,""book_jacket"":0.6007861,""envelope"":0.9410718,""paper_towel"":0.49738872,""swab"":0.47826633,""bath_towel"":0.53055114,""suit"":0.5014619,""cowboy_hat"":0.55889535,""menu"":0.9410767,""shower_curtain"":0.85081667}","0.07685320692149471","0.5147851930345808","0.17419756944444448","0.11990882132085572","179.48129896246692","0.682379538690476","8.764971120039267","0.5574609637260437",1
"ZMZOk2i1TBY","COMPOSTI CHIMICI - Ossidi -1 di 2","Antonio Liperoti",55635,331,9,"[""liperoti"",""composti chimici"",""ossidi"",""preparazione""]",629,"{""book_jacket"":0.45166755,""cinema"":0.8382916,""beaker"":0.9284539,""web_site"":0.6875541}","0.0025515564360615744","0.02578138142097287","0.18954928497537676","0.40336340948326876","117.73648567492033","0.7234850575152265","13.514913149192791","0.9834820628166199",1
"B9KITthfxS0","FISICA onde e vibrazioni","giovannicavalieri videoscuola",40027,195,2,"[""Physics (Idea)"",""ONDE SONORE"",""VIBRAZIONI"",""FISICA"",""CAVALIERI GIOVANNI"",""LIM"",""DIDATTICA MULTIMEDIALE"",""IPSIA PRIMO LEVI DI PARMA""]",1140,"{""Windsor_tie"":0.6644181,""organ"":0.5356666,""coil"":0.5501318,""harp"":0.8428301,""window_shade"":0.7756121,""barbell"":0.6715244,""plate_rack"":0.4747489,""lab_coat"":0.45398054,""apiary"":0.45092314,""kimono"":0.4982482,""trench_coat"":0.71250415,""four-poster"":0.4870032,""suit"":0.8573974,""cash_machine"":0.5772829,""crutch"":0.6437311,""chime"":0.64648634}","0.008799925968098837","0.33041400500579293","0.18154440359900129","0.19542115036309707","106.77545835107136","0.717570789179984","11.756186814790645","1.0888925790786743",1
"0HzxqWBSudQ","Storia: La rivoluzione francese - Il direttorio","Lambe Canale",988,9,0,"[""iMovie"",""lamberto giannini"",""filosofia post socrate"",""direttorio"",""rivoluzione"",""livorno"",""italia"",""francia"",""enriques liceo"",""scuola"",""ripetizione"",""lezione""]",449,"{""harmonica"":0.72825813,""jersey"":0.47378308,""feather_boa"":0.5042721}","0.017988564035301774","0.08115295279259775","0.1942388480392156","0.1736128983823851","193.49449203090975","0.6103123366013073","12.61275227304953","0.9714593291282654",1
"Ldi2ovn8E64","REAZIONI CHIMICHE SPETTACOLARI | Amazing Chemical Reactions","different",11066,142,2,"[""chimica"",""reazioni chimiche""]",139,"{""book_jacket"":0.59952724,""oscilloscope"":0.46475658,""brass"":0.82271534,""beaker"":0.73077226,""lab_coat"":0.48546347,""web_site"":0.71839696,""golf_ball"":0.6218514}","0.04010010550909012","1.9076490216578736","0.20298961133512566","0.35240565866059403","109.57244258667052","0.6895264607279702","32.83367336632212","3.485351085662842",1
"7DGH7IqGytM","NOMENCLATURA: da formula a nome","lachimica",10479,128,4,"[""iupac"",""stock"",""nome"",""struttura"",""Nome""]",2408,"{""crossword_puzzle"":0.749795,""menu"":0.87363315}","0.03687385340509747","0.00760040283203125","0.03630000660946475","0.05320276318167802","249.2363022598363","0.8633297281707405","13.741030664520382","1.3019193410873413",1
"FCSaXPYJ1zk","WI2010 - La solitudine dei numeri primi - prof. Piergiorgio Odifreddi","Dipartimento di Informatica - Università di Torino",396370,2615,177,"[""diunito"",""unito"",""informatica"",""università degli studi di torino""]",3156,"{""book_jacket"":0.6565405,""stage"":0.82077605,""restaurant"":0.6857786,""monitor"":0.5163518,""parallel_bars"":0.6614478,""cash_machine"":0.7139981,""balance_beam"":0.6758955}","0.008693440178167616","0.00000000000","0.2057946359317432","0.47827716786345187","97.4300863450166","0.5649312827225126","16.890193888836226","0.6935633420944214",1
"JGDoLc6ndWo","Fix these basic English pronunciation mistakes!","Learn English with Alex [engVid]",458548,8369,364,"[""English grammar"",""English vocabulary"",""vocabulary"",""Learn English"",""engvid"",""IELTS"",""TOEFL"",""EnglishTeacherAdam"",""EnglishLessons4U"",""speak English"",""English classes"",""English As A Second Or Foreign Language"",""English"",""esl"",""lessons"",""brain training"",""phrasal verbs"",""TOEIC"",""anglais"",""inglese"",""inglés"",""Englisch"",""англи́йский"",""ins"",""angielski"",""engleză"",""anglicky"",""αγγλικά"",""İngilizce"",""إنجليزي"",""Inggris"",""Angol"",""native speaker"",""accent"",""improve accent"",""remove accent"",""american accent"",""pronunciation"",""tenses"",""past perfect"",""silent letters""]",527,"{""suit"":0.8594188,""web_site"":0.98890054}","0.02112819117002752","0.030183032064726858","0.23588244752209622","0.11148115897924964","183.6504360992738","0.7321433212331655","8.974362139794392","0.7142560482025146",1
"WYijIV5JrKg","The Opposite of Infinity - Numberphile","Numberphile",2399128,33756,615,"[""numberphile"",""Infinity (Quotation Subject)"",""infinitesimal"",""Calculus (Field Of Study)""]",905,"{""handkerchief"":0.63956374,""book_jacket"":0.8652699,""quill"":0.52165025,""electric_fan"":0.6195819,""sundial"":0.6274552,""abaya"":0.66562927,""rubber_eraser"":0.6772716,""syringe"":0.94491166,""envelope"":0.89074415,""screw"":0.94556135,""fur_coat"":0.57911617,""paintbrush"":0.45097226,""bib"":0.49460912}","0.02105515039536962","0.21183623303188368","0.19180839380461923","0.1113752821122702","158.7896940152933","0.6624202266697872","8.682853022186922","0.43637123703956604",1
"t1Kcbba04Xs","Teoria #10 - LAVORO e POTENZA, ENERGIA CINETICA, EQUINI","Step by Step",554,33,1,"[""fisica"",""lezioni di fisica"",""fisica per i licei"",""liceo"",""liceo scientifico"",""liceo classico"",""liceo linguistico"",""università"",""istruzione"",""lezioni"",""studio"",""studiare"",""studiare fisica"",""imparare la fisica"",""esercizi di fisica"",""teoria di fisica"",""spiegazione"",""spiegazione di fisica"",""fisica e matematica"",""teoria fisica"",""insegnamento"",""lavoro"",""potenza"",""energia"",""energia cinetica"",""prodotto scalare"",""teorema dell'energia cinetica"",""dinamica"",""leggi di newton""]",719,"{""digital_clock"":0.56271493,""balloon"":0.5964953,""odometer"":0.49873126,""racer"":0.5074848,""jersey"":0.73733795,""torch"":0.84176475,""sweatshirt"":0.70127386,""walking_stick"":0.95115644,""can_opener"":0.48724195}","0.027235352182238045","1.7679839688368117","0.20865540482450232","0.8426750561839658","46.16444322070795","0.8360202842119272","22.58982362654102","1.5829429626464844",1
"azHtcHDDeXQ","Model Trains Running With Automatic Control","daspilker",2769020,7026,992,"[""modellbahn"",""train"",""märklin"",""h0"",""railroad"",""model"",""marklin"",""wireless"",""feedback""]",541,"{""tripod"":0.57394737,""file"":0.5142888,""vacuum"":0.925296,""bullet_train"":0.74182415,""projector"":0.4539236,""sliding_door"":0.7598809,""toilet_seat"":0.5252028,""bobsled"":0.7011827,""wardrobe"":0.5122913,""bannister"":0.74028194}","0.001327712144098545","0.6403147401133633","0.207929569664404","0.18317339742132563","116.68150340872198","0.6940908787393163","7.690460181053666","3.7115986347198486",0
